US,"MULTIPOLYGON (((-155.54211 19.08348,-155.68817 18.91619,-155.93665 19.05939,-155.90806 19.33888,-156.07347 19.70294,-156.02368 19.81422,-155.85008 19.97729,-155.91907 20.17395,-155.86108 20.26721,-155.78505 20.2487,-155.40214 20.07975,-155.22452 19.99302,-155.06226 19.8591,-154.80741 19.50871,-154.83147 19.45328,-155.22217 19.23972,-155.54211 19.08348)),((-156.07926 20.64397,-156.41445 20.57241,-156.58673 20.783,-156.70167 20.8643,-156.71055 20.92676,-156.61258 21.01249,-156.25711 20.91745,-155.99566 20.76404,-156.07926 20.64397)),((-156.75824 21.17684,-156.78933 21.06873,-157.32521 21.09777,-157.25027 21.21958,-156.75824 21.17684)),((-157.65283 21.32217,-157.70703 21.26442,-157.7786 21.27729,-158.12667 21.31244,-158.2538 21.53919,-158.29265 21.57912,-158.0252 21.71696,-157.94161 21.65272,-157.65283 21.32217)),((-159.34512 21.982,-159.46372 21.88299,-159.80051 22.06533,-159.74877 22.1382,-159.5962 22.23618,-159.36569 22.21494,-159.34512 21.982)),((-94.81758 49.38905,-94.64 48.84,-94.32914 48.67074,-93.63087 48.60926,-92.61 48.45,-91.64 48.14,-90.83 48.27,-89.6 48.01,-89.2729174466367 48.0198082545828,-88.3781141832865 48.3029175888938,-87.4397926233002 47.94,-86.4619908312281 47.553338019392,-85.6523632474032 47.2202188177305,-84.8760798815149 46.9000833196824,-84.7792382473998 46.6371019557491,-84.5437487454457 46.5386841904492,-84.6049 46.4396,-84.3367 46.40877,-84.1421195136733 46.5122258571157,-84.0918512641615 46.2754186061383,-83.8907653470057 46.1169269882992,-83.6161309475905 46.1169269882992,-83.4695507473946 45.9946863877126,-83.5928507148431 45.8168936224126,-82.5509246487582 45.3475165879055,-82.3377631254311 44.44,-82.137642381504 43.57108755144,-82.43 42.98,-82.9 42.43,-83.12 42.08,-83.1419996813126 41.975681057293,-83.0298101468069 41.832795722006,-82.6900892809202 41.6751050888673,-82.4392777167916 41.6751050888673,-81.2777465481671 42.2090259873069,-80.2474476793478 42.3661998561227,-78.9393621487437 42.8636113551481,-78.92 42.965,-79.01 43.27,-79.1716735501119 43.4663394231843,-78.7202799140424 43.625089423185,-77.7378850979576 43.6290555893634,-76.8200341458056 43.6287842880938,-76.5 44.0184588937586,-76.375 44.09631,-75.31821 44.81645,-74.867 45.00048,-73.34783 45.00738,-71.50506 45.0082,-71.405 45.255,-71.08482 45.30524,-70.66 45.46,-70.305 45.915,-69.99997 46.69307,-69.237216 47.447781,-68.905 47.185,-68.23444 47.35486,-67.79046 47.06636,-67.79134 45.70281,-67.13741 45.13753,-66.96466 44.8097,-68.03252 44.3252,-69.06 43.98,-70.11617 43.68405,-70.645475633411 43.090238348964,-70.81489 42.8653,-70.825 42.335,-70.495 41.805,-70.08 41.78,-70.185 42.145,-69.88497 41.92283,-69.96503 41.63717,-70.64 41.475,-71.12039 41.49445,-71.86 41.32,-72.295 41.27,-72.87643 41.22065,-73.71 40.9311023516545,-72.24126 41.11948,-71.945 40.93,-73.345 40.63,-73.982 40.628,-73.952325 40.75075,-74.25671 40.47351,-73.96244 40.42763,-74.17838 39.70926,-74.90604 38.93954,-74.98041 39.1964,-75.20002 39.24845,-75.52805 39.4985,-75.32 38.96,-75.0718347647898 38.7820322301793,-75.05673 38.40412,-75.37747 38.01551,-75.94023 37.21689,-76.03127 37.2566,-75.72205 37.93705,-76.23287 38.319215,-76.35 39.15,-76.542725 38.717615,-76.32933 38.08326,-76.9899979316135 38.2399917669134,-76.30162 37.917945,-76.25874 36.9664,-75.9718 36.89726,-75.86804 36.55125,-75.72749 35.55074,-76.36318 34.80854,-77.397635 34.51201,-78.05496 33.92547,-78.55435 33.86133,-79.06067 33.49395,-79.20357 33.15839,-80.301325 32.509355,-80.86498 32.0333,-81.33629 31.44049,-81.49042 30.72999,-81.31371 30.03552,-80.98 29.18,-80.535585 28.47213,-80.53 28.04,-80.0565392849776 26.88,-80.088015 26.205765,-80.13156 25.816775,-80.38103 25.20616,-80.68 25.08,-81.17213 25.20126,-81.33 25.64,-81.71 25.87,-82.24 26.73,-82.70515 27.49504,-82.85526 27.88624,-82.65 28.55,-82.93 29.1,-83.70959 29.93656,-84.1 30.09,-85.10882 29.63615,-85.28784 29.68612,-85.7731 30.15261,-86.4 30.4,-87.53036 30.27433,-88.41782 30.3849,-89.18049 30.31598,-89.5938311784198 30.1599940048369,-89.413735 29.89419,-89.43 29.48864,-89.21767 29.29108,-89.40823 29.15961,-89.77928 29.30714,-90.15463 29.11743,-90.880225 29.148535,-91.626785 29.677,-92.49906 29.5523,-93.22637 29.78375,-93.84842 29.71363,-94.69 29.48,-95.60026 28.73863,-96.59404 28.30748,-97.14 27.83,-97.37 27.38,-97.38 26.69,-97.33 26.21,-97.14 25.87,-97.53 25.84,-98.24 26.06,-99.02 26.37,-99.3 26.84,-99.52 27.54,-100.11 28.11,-100.45584 28.69612,-100.9576 29.38071,-101.6624 29.7793,-102.48 29.76,-103.11 28.97,-103.94 29.27,-104.45697 29.57196,-104.70575 30.12173,-105.03737 30.64402,-105.63159 31.08383,-106.1429 31.39995,-106.50759 31.75452,-108.24 31.7548537181664,-108.24194 31.34222,-109.035 31.34194,-111.02361 31.33472,-113.30498 32.03914,-114.815 32.52528,-114.72139 32.72083,-115.99135 32.61239,-117.12776 32.53534,-117.295937691274 33.0462246152039,-117.944 33.6212364312014,-118.410602275897 33.7409092231245,-118.5198948228 34.0277815775758,-119.081 34.078,-119.438840642017 34.3484771782843,-120.36778 34.44711,-120.62286 34.60855,-120.74433 35.15686,-121.71457 36.16153,-122.54747 37.55176,-122.51201 37.78339,-122.95319 38.11371,-123.7272 38.95166,-123.86517 39.76699,-124.39807 40.3132,-124.17886 41.14202,-124.2137 41.99964,-124.53284 42.76599,-124.14214 43.70838,-124.020535 44.615895,-123.89893 45.52341,-124.079635 46.86475,-124.39567 47.72017,-124.687210083008 48.1844329833986,-124.566101074219 48.3797149658204,-123.12 48.04,-122.58736 47.096,-122.34 47.36,-122.5 48.18,-122.84 49.0,-120.0 49.0,-117.03121 49.0,-116.04818 49.0,-113.0 49.0,-110.05 49.0,-107.05 49.0,-104.04826 48.99986,-100.65 49.0,-97.2287200000047 49.0007,-95.159069509172 49.0,-95.15609 49.38425,-94.81758 49.38905)),((-153.006314053337 57.1158421901659,-154.005090298458 56.7346768255811,-154.51640275777 56.9927489284467,-154.670992804971 57.4611957871725,-153.762779507441 57.8165746120438,-153.228729417921 57.9689684108724,-152.564790615835 57.901427313867,-152.141147223906 57.591058661522,-153.006314053337 57.1158421901659)),((-165.579164191734 59.9099868841876,-166.192770148767 59.754440822989,-166.848337368822 59.941406155021,-167.45527706609 60.2130691595794,-166.467792121425 60.3841698268978,-165.674429694664 60.2936068793062,-165.579164191734 59.9099868841876)),((-171.731656867539 63.7825153672759,-171.114433560245 63.592191067145,-170.491112433941 63.6949754909735,-169.682505459654 63.4311156276912,-168.689439460301 63.2975062120006,-168.771940884455 63.1885981309455,-169.529439867205 62.9769314642779,-170.290556200216 63.1944375677945,-170.671385667991 63.375821845139,-171.553063117539 63.3177892116751,-171.791110602891 63.4058458523005,-171.731656867539 63.7825153672759)),((-155.067790290324 71.1477763943237,-154.344165208941 70.6964085964702,-153.900006273393 70.8899885118357,-152.210006069935 70.8299921739448,-152.270002407826 70.6000062120299,-150.739992438745 70.4300165880057,-149.720003018168 70.5300104844904,-147.613361579357 70.2140349392418,-145.689989800225 70.1200096706868,-144.920010959076 69.9899917670405,-143.589446180425 70.1525141465983,-142.072510348713 69.8519381781726,-140.985987521561 69.7119983995264,-140.985988329005 69.7119983995264,-140.992498752029 66.0000285915687,-140.997769748123 60.3063967962986,-140.012997816153 60.2768378770276,-139.039000420316 60.00000722924,-138.34089 59.56211,-137.4525 58.905,-136.47972 59.46389,-135.47583 59.78778,-134.945 59.27056,-134.27111 58.86111,-133.355548882207 58.4102851426452,-132.73042 57.69289,-131.70781 56.55212,-130.00778 55.91583,-129.979994263358 55.2849978704972,-130.536110189467 54.8027534043494,-131.085818237972 55.178906155002,-131.967211467142 55.4977755804591,-132.250010742859 56.3699962428975,-133.539181084356 57.1788874375621,-134.078062920296 58.1230675319669,-135.038211032279 58.1877147487639,-136.628062309955 58.2122093776705,-137.800006279686 58.4999954291038,-139.867787041413 59.5377615423891,-140.825273817133 59.7275174017651,-142.574443535564 60.084446519605,-143.95888099488 59.9991804063234,-145.925556816828 60.4586097276143,-147.114373949147 60.8846560736446,-148.224306200128 60.6729894069772,-148.018065558851 59.9783289658936,-148.570822516861 59.9141726752033,-149.727857835876 59.7056582709056,-150.608243374616 59.3682111680395,-151.716392788683 59.15582103132,-151.859433153267 59.7449840358796,-151.409719001247 60.7258027207794,-150.346941494733 61.0335875515099,-150.621110806257 61.2844249538545,-151.895839199817 60.7271979844513,-152.578329841096 60.0616572129643,-154.019172126258 59.3502794460343,-153.287511359653 58.8647276882198,-154.232492438758 58.1463736029305,-155.30749142151 57.7277945013663,-156.308334723923 57.4227743597637,-156.556097378546 56.9799848496706,-158.117216559868 56.4636080999942,-158.433321296197 55.9941535508385,-159.603327399717 55.5666861029201,-160.289719611634 55.6435806341706,-161.223047655258 55.3647346055235,-162.237766079741 55.0241869167201,-163.069446581046 54.6897370469272,-164.785569221027 54.4041730820822,-164.94222632552 54.5722248398953,-163.848339606766 55.0394314642461,-162.870001390616 55.3480431178932,-161.804174974596 55.8949864772704,-160.563604702781 56.008054511125,-160.070559862285 56.4180553249288,-158.684442918919 57.0166751165979,-158.461097378554 57.2169212917289,-157.722770352184 57.5700005153631,-157.550274421194 58.3283263210302,-157.041674974577 58.9188845892617,-158.194731208305 58.6158023138698,-158.517217984023 58.7877814805373,-159.058606126929 58.4241861029317,-159.711667040017 58.9313902858763,-159.9812888255 58.5725491400416,-160.355271165997 59.0711233587936,-161.355003425115 58.6708377142608,-161.968893602526 58.6716645371774,-162.054986538725 59.2669253607475,-161.874170702135 59.6336213242906,-162.518059048492 59.9897236192139,-163.81834143782 59.7980557318434,-164.662217577146 60.2674844427827,-165.346387702475 60.5074956325624,-165.350831875652 61.0738951686975,-166.121379157556 61.5000190293762,-165.734451870771 62.0749968532718,-164.919178636718 62.6330764838079,-164.562507901039 63.1463784857631,-163.753332485997 63.2194489610238,-163.067224494458 63.059458726648,-162.260555386382 63.5419357367412,-161.534449836249 63.4558169623268,-160.772506680321 63.7661081000233,-160.958335130843 64.2227985704028,-161.518068407212 64.4027875840753,-160.777777676415 64.7886038275664,-161.391926235988 64.7772350124623,-162.453050096669 64.5594446885682,-162.757786017894 64.3386054551688,-163.546394212884 64.5591604681905,-164.960829841145 64.4469450954688,-166.425288255864 64.6866720648707,-166.845004238939 65.0888955756145,-168.110560065767 65.6699970567367,-166.705271166022 66.0883177761394,-164.474709642576 66.5766600612975,-163.652511766596 66.5766600612975,-163.788601651036 66.0772073431967,-161.67777442121 66.1161196967124,-162.48971452538 66.7355650905951,-163.719716966791 67.1163945583701,-164.430991380857 67.6163382025778,-165.390286831707 68.0427721218502,-166.764440680996 68.3588768581797,-166.204707404627 68.8830309109162,-164.430810513343 68.9155353868277,-163.168613654615 69.3711148139129,-162.930566169262 69.8580618353993,-161.908897264636 70.3333299831876,-160.934796515934 70.4476899278496,-159.039175788387 70.8916421576689,-158.119722866834 70.824721177851,-156.580824551398 71.3577635769417,-155.067790290324 71.1477763943237)))"
